"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorLevenshtein record1Value","[0] PlayerNameFIFAESDComparatorLevenshtein record2Value","[0] PlayerNameFIFAESDComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein similarity","[0] PlayerNameFIFAESDComparatorLevenshtein postproccesedSimilarity","[1] PlayerNameFIFAESDComparatorJaccard record1Value","[1] PlayerNameFIFAESDComparatorJaccard record2Value","[1] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard similarity","[1] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance similarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance postproccesedSimilarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment similarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment postproccesedSimilarity","[4] DateFIFAESDComparator2Year record1Value","[4] DateFIFAESDComparator2Year record2Value","[4] DateFIFAESDComparator2Year record1PreprocessedValue","[4] DateFIFAESDComparator2Year record2PreprocessedValue","[4] DateFIFAESDComparator2Year similarity","[4] DateFIFAESDComparator2Year postproccesedSimilarity","[5] HeightFIFAESDAbsoluteDifferences record1Value","[5] HeightFIFAESDAbsoluteDifferences record2Value","[5] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences similarity","[5] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity"
"WekaMatchingRule","4897","2007332","0.0",,"Rodolfo","Ricardo Oliveira","rodolfo","ricardo oliveira","0.25","0.25","Rodolfo","Ricardo Oliveira","rodolfo","ricardo oliveira","0.0","0.0","Rodolfo","Ricardo Oliveira","rodolfo","ricardo oliveira","12.0","12.0","Rodolfo","Ricardo Oliveira","rodolfo","ricardo oliveira","0.0","0.0","1994-01-01T00:00","1980-05-06T00:00","1994-01-01T00:00","1980-05-06T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","2650","2002402",,"0","M. Vejinović","Egidio Arevalo","m vejinovic","e arevalo","0.18181818181818177","0.18181818181818177","M. Vejinović","Egidio Arevalo","m vejinovic","e arevalo","0.0","0.0","M. Vejinović","Egidio Arevalo","m vejinovic","e arevalo","9.0","9.0","M. Vejinović","Egidio Arevalo","m vejinovic","e arevalo","0.0","0.0","1991-01-01T00:00","1982-01-01T00:00","1991-01-01T00:00","1982-01-01T00:00","0.0","0.0","0.0","167.63999938964844","0.0","167.63999938964844","0.0","0.0"
"WekaMatchingRule","1518","2000004","0.0",,"A. Hegazi","Aaron Hughes","a hegazi","a hughes","0.5","0.5","A. Hegazi","Aaron Hughes","a hegazi","a hughes","0.3333333333333333","0.3333333333333333","A. Hegazi","Aaron Hughes","a hegazi","a hughes","4.0","4.0","A. Hegazi","Aaron Hughes","a hegazi","a hughes","0.5","0.5","1992-01-01T00:00","1979-11-08T00:00","1992-01-01T00:00","1979-11-08T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","12762","2003912",,"0","Hwang ByeongGeun","Jeff Stans","hwang byeonggeun","jeff stans","0.125","0.125","Hwang ByeongGeun","Jeff Stans","hwang byeonggeun","jeff stans","0.0","0.0","Hwang ByeongGeun","Jeff Stans","hwang byeonggeun","jeff stans","14.0","14.0","Hwang ByeongGeun","Jeff Stans","hwang byeonggeun","jeff stans","0.0","0.0","1995-01-01T00:00","1990-03-20T00:00","1995-01-01T00:00","1990-03-20T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","15558","2003784","0.41",,"J. Kirkpatrick","Jan Polak","j kirkpatrick","j polak","0.3076923076923077","0.3076923076923077","J. Kirkpatrick","Jan Polak","j kirkpatrick","j polak","0.3333333333333333","0.3333333333333333","J. Kirkpatrick","Jan Polak","j kirkpatrick","j polak","9.0","9.0","J. Kirkpatrick","Jan Polak","j kirkpatrick","j polak","0.5","0.5","1993-01-01T00:00","1981-03-14T00:00","1993-01-01T00:00","1981-03-14T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","12305","2003892","0.08166666666666668",,"J. Lindberg","Jean-Christophe Bahebeck","j lindberg","j bahebeck","0.4","0.4","J. Lindberg","Jean-Christophe Bahebeck","j lindberg","j bahebeck","0.3333333333333333","0.3333333333333333","J. Lindberg","Jean-Christophe Bahebeck","j lindberg","j bahebeck","6.0","6.0","J. Lindberg","Jean-Christophe Bahebeck","j lindberg","j bahebeck","0.5","0.5","1990-01-01T00:00","1993-05-01T00:00","1990-01-01T00:00","1993-05-01T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","3912","2008393","0.8937021581263721","1","T. Kaminski","Thomas Kaminski","t kaminski","t kaminski","1.0","1.0","T. Kaminski","Thomas Kaminski","t kaminski","t kaminski","1.0","1.0","T. Kaminski","Thomas Kaminski","t kaminski","t kaminski","0.0","0.0","T. Kaminski","Thomas Kaminski","t kaminski","t kaminski","1.0","1.0","1994-01-01T00:00","1992-10-23T00:00","1994-01-01T00:00","1992-10-23T00:00","0.5","0.5","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","11579","2006020","0.1",,"M. Suzuki","Melker Hallberg","m suzuki","m hallberg","0.19999999999999996","0.19999999999999996","M. Suzuki","Melker Hallberg","m suzuki","m hallberg","0.3333333333333333","0.3333333333333333","M. Suzuki","Melker Hallberg","m suzuki","m hallberg","8.0","8.0","M. Suzuki","Melker Hallberg","m suzuki","m hallberg","0.5","0.5","1995-01-01T00:00","1995-10-20T00:00","1995-01-01T00:00","1995-10-20T00:00","1.0","1.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","5304","2004365","0.04833333333333334",,"J. Reine-Adélaïde","Jose Manuel Pinto","j reine-adelaide","j manuel pinto","0.25","0.25","J. Reine-Adélaïde","Jose Manuel Pinto","j reine-adelaide","j manuel pinto","0.2","0.2","J. Reine-Adélaïde","Jose Manuel Pinto","j reine-adelaide","j manuel pinto","12.0","12.0","J. Reine-Adélaïde","Jose Manuel Pinto","j reine-adelaide","j manuel pinto","0.3333333333333333","0.3333333333333333","1999-01-01T00:00","1975-11-08T00:00","1999-01-01T00:00","1975-11-08T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","5373","2002855","0.2235",,"F. Ojo","Fousseyni Cisse","f ojo","f cisse","0.2857142857142857","0.2857142857142857","F. Ojo","Fousseyni Cisse","f ojo","f cisse","0.3333333333333333","0.3333333333333333","F. Ojo","Fousseyni Cisse","f ojo","f cisse","5.0","5.0","F. Ojo","Fousseyni Cisse","f ojo","f cisse","0.5","0.5","1993-01-01T00:00","1989-07-17T00:00","1993-01-01T00:00","1989-07-17T00:00","0.0","0.0","0.0","195.5800018310547","0.0","195.5800018310547","0.0","0.0"
"WekaMatchingRule","6001","2005355","0.0642301583722292","0","M. Wagué","Mamadou Wague","m wague","m wague","1.0","1.0","M. Wagué","Mamadou Wague","m wague","m wague","1.0","1.0","M. Wagué","Mamadou Wague","m wague","m wague","0.0","0.0","M. Wagué","Mamadou Wague","m wague","m wague","1.0","1.0","2000-01-01T00:00","1990-08-19T00:00","2000-01-01T00:00","1990-08-19T00:00","0.0","0.0","0.0","190.5","0.0","190.5","0.0","0.0"
"WekaMatchingRule","7020","2006998","0.13",,"P. Weihrauch","Pedro Tiba","p weihrauch","p tiba","0.36363636363636365","0.36363636363636365","P. Weihrauch","Pedro Tiba","p weihrauch","p tiba","0.3333333333333333","0.3333333333333333","P. Weihrauch","Pedro Tiba","p weihrauch","p tiba","7.0","7.0","P. Weihrauch","Pedro Tiba","p weihrauch","p tiba","0.5","0.5","1995-01-01T00:00","1988-08-31T00:00","1995-01-01T00:00","1988-08-31T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","11129","2009065","0.9067940033383189","1","Z. Gordon","Ziggy Gordon","z gordon","z gordon","1.0","1.0","Z. Gordon","Ziggy Gordon","z gordon","z gordon","1.0","1.0","Z. Gordon","Ziggy Gordon","z gordon","z gordon","0.0","0.0","Z. Gordon","Ziggy Gordon","z gordon","z gordon","1.0","1.0","1994-01-01T00:00","1993-04-23T00:00","1994-01-01T00:00","1993-04-23T00:00","0.75","0.75","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","17835","2003421",,"0","G. Severinsen","Helio Pinto","g severinsen","h pinto","0.25","0.25","G. Severinsen","Helio Pinto","g severinsen","h pinto","0.0","0.0","G. Severinsen","Helio Pinto","g severinsen","h pinto","9.0","9.0","G. Severinsen","Helio Pinto","g severinsen","h pinto","0.0","0.0","2001-01-01T00:00","1984-02-29T00:00","2001-01-01T00:00","1984-02-29T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1306","2002642",,"0","O. Selnæs","Fabio Daprela","o selns","f daprela","0.2222222222222222","0.2222222222222222","O. Selnæs","Fabio Daprela","o selns","f daprela","0.0","0.0","O. Selnæs","Fabio Daprela","o selns","f daprela","7.0","7.0","O. Selnæs","Fabio Daprela","o selns","f daprela","0.0","0.0","1996-01-01T00:00","1991-02-19T00:00","1996-01-01T00:00","1991-02-19T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","8410","2008112","0.0",,"S. Nagasawa","Souza","s nagasawa","souza","0.19999999999999996","0.19999999999999996","S. Nagasawa","Souza","s nagasawa","souza","0.0","0.0","S. Nagasawa","Souza","s nagasawa","souza","8.0","8.0","S. Nagasawa","Souza","s nagasawa","souza","0.0","0.0","1990-01-01T00:00","1989-02-11T00:00","1990-01-01T00:00","1989-02-11T00:00","0.75","0.75","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","17","2003379","0.8937021581263721","1","H. Kane","Harry Kane","h kane","h kane","1.0","1.0","H. Kane","Harry Kane","h kane","h kane","1.0","1.0","H. Kane","Harry Kane","h kane","h kane","0.0","0.0","H. Kane","Harry Kane","h kane","h kane","1.0","1.0","1995-01-01T00:00","1993-07-28T00:00","1995-01-01T00:00","1993-07-28T00:00","0.5","0.5","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","12587","2008106","0.023333333333333334",,"S. Amro","Souleymane Baba Diomande","s amro","s baba diomande","0.2666666666666667","0.2666666666666667","S. Amro","Souleymane Baba Diomande","s amro","s baba diomande","0.25","0.25","S. Amro","Souleymane Baba Diomande","s amro","s baba diomande","11.0","11.0","S. Amro","Souleymane Baba Diomande","s amro","s baba diomande","0.5","0.5","1991-01-01T00:00","1992-01-21T00:00","1991-01-01T00:00","1992-01-21T00:00","0.0","0.0","0.0","167.63999938964844","0.0","167.63999938964844","0.0","0.0"
"WekaMatchingRule","834","2000482",,"1","Álvaro","Alvaro Gonzalez Soberon","alvaro","alvaro gonzalez soberon","0.26086956521739135","0.26086956521739135","Álvaro","Alvaro Gonzalez Soberon","alvaro","alvaro gonzalez soberon","0.3333333333333333","0.3333333333333333","Álvaro","Alvaro Gonzalez Soberon","alvaro","alvaro gonzalez soberon","17.0","17.0","Álvaro","Alvaro Gonzalez Soberon","alvaro","alvaro gonzalez soberon","1.0","1.0","1991-01-01T00:00","1990-01-08T00:00","1991-01-01T00:00","1990-01-08T00:00","0.75","0.75","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","14175","2001864","0.13",,"D. Foulon","Darian MacKinnon","d foulon","d mackinnon","0.36363636363636365","0.36363636363636365","D. Foulon","Darian MacKinnon","d foulon","d mackinnon","0.3333333333333333","0.3333333333333333","D. Foulon","Darian MacKinnon","d foulon","d mackinnon","7.0","7.0","D. Foulon","Darian MacKinnon","d foulon","d mackinnon","0.5","0.5","2000-01-01T00:00","1986-01-01T00:00","2000-01-01T00:00","1986-01-01T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","15085","2000286","0.44599999999999995",,"A. Lajami","Aleksandar Bjelica","a lajami","a bjelica","0.33333333333333337","0.33333333333333337","A. Lajami","Aleksandar Bjelica","a lajami","a bjelica","0.3333333333333333","0.3333333333333333","A. Lajami","Aleksandar Bjelica","a lajami","a bjelica","6.0","6.0","A. Lajami","Aleksandar Bjelica","a lajami","a bjelica","0.5","0.5","1997-01-01T00:00","1994-01-07T00:00","1997-01-01T00:00","1994-01-07T00:00","0.25","0.25","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","8412","2005702","0.2115",,"M. Rutten","Marouane Fellaini","m rutten","m fellaini","0.30000000000000004","0.30000000000000004","M. Rutten","Marouane Fellaini","m rutten","m fellaini","0.3333333333333333","0.3333333333333333","M. Rutten","Marouane Fellaini","m rutten","m fellaini","7.0","7.0","M. Rutten","Marouane Fellaini","m rutten","m fellaini","0.5","0.5","1994-01-01T00:00","1987-11-22T00:00","1994-01-01T00:00","1987-11-22T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","5971","2004813",,"0","P. Rodríguez","Konstantin Rausch","p rodriguez","k rausch","0.18181818181818177","0.18181818181818177","P. Rodríguez","Konstantin Rausch","p rodriguez","k rausch","0.0","0.0","P. Rodríguez","Konstantin Rausch","p rodriguez","k rausch","9.0","9.0","P. Rodríguez","Konstantin Rausch","p rodriguez","k rausch","0.0","0.0","1991-01-01T00:00","1990-03-15T00:00","1991-01-01T00:00","1990-03-15T00:00","0.75","0.75","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","13332","2002475","0.06",,"E. Ortega","Emiliano Sala","e ortega","e sala","0.375","0.375","E. Ortega","Emiliano Sala","e ortega","e sala","0.3333333333333333","0.3333333333333333","E. Ortega","Emiliano Sala","e ortega","e sala","5.0","5.0","E. Ortega","Emiliano Sala","e ortega","e sala","0.5","0.5","1998-01-01T00:00","1990-10-31T00:00","1998-01-01T00:00","1990-10-31T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","17378","2008348","0.03",,"T. Garratt","Theo Weeks,24","t garratt","t weeks,24","0.19999999999999996","0.19999999999999996","T. Garratt","Theo Weeks,24","t garratt","t weeks,24","0.25","0.25","T. Garratt","Theo Weeks,24","t garratt","t weeks,24","8.0","8.0","T. Garratt","Theo Weeks,24","t garratt","t weeks,24","0.5","0.5","1998-01-01T00:00","1990-01-19T00:00","1998-01-01T00:00","1990-01-19T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","14757","2004381","0.01",,"J. Velásquez","Jose Salomon Rondon","j velasquez","j salomon rondon","0.1875","0.1875","J. Velásquez","Jose Salomon Rondon","j velasquez","j salomon rondon","0.25","0.25","J. Velásquez","Jose Salomon Rondon","j velasquez","j salomon rondon","13.0","13.0","J. Velásquez","Jose Salomon Rondon","j velasquez","j salomon rondon","0.5","0.5","1996-01-01T00:00","1989-09-16T00:00","1996-01-01T00:00","1989-09-16T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","13698","2002070","0.06",,"D. Baumgartner","Dejan Lekic","d baumgartner","d lekic","0.15384615384615385","0.15384615384615385","D. Baumgartner","Dejan Lekic","d baumgartner","d lekic","0.3333333333333333","0.3333333333333333","D. Baumgartner","Dejan Lekic","d baumgartner","d lekic","11.0","11.0","D. Baumgartner","Dejan Lekic","d baumgartner","d lekic","0.5","0.5","1998-01-01T00:00","1985-06-07T00:00","1998-01-01T00:00","1985-06-07T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","7228","2003813","0.45933333333333337",,"J. Delle","Jaroslaw Bieniuk","j delle","j bieniuk","0.33333333333333337","0.33333333333333337","J. Delle","Jaroslaw Bieniuk","j delle","j bieniuk","0.3333333333333333","0.3333333333333333","J. Delle","Jaroslaw Bieniuk","j delle","j bieniuk","6.0","6.0","J. Delle","Jaroslaw Bieniuk","j delle","j bieniuk","0.5","0.5","1991-01-01T00:00","1979-06-04T00:00","1991-01-01T00:00","1979-06-04T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","10826","2006333","0.01",,"M. Honsak","Morten Gamst Pedersen","m honsak","m gamst pedersen","0.1875","0.1875","M. Honsak","Morten Gamst Pedersen","m honsak","m gamst pedersen","0.25","0.25","M. Honsak","Morten Gamst Pedersen","m honsak","m gamst pedersen","13.0","13.0","M. Honsak","Morten Gamst Pedersen","m honsak","m gamst pedersen","0.5","0.5","1998-01-01T00:00","1981-09-08T00:00","1998-01-01T00:00","1981-09-08T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","902","2005078",,"0","L. López","Lisandro Lopez","l lopez","l lopez","1.0","1.0","L. López","Lisandro Lopez","l lopez","l lopez","1.0","1.0","L. López","Lisandro Lopez","l lopez","l lopez","0.0","0.0","L. López","Lisandro Lopez","l lopez","l lopez","1.0","1.0","1991-01-01T00:00","1983-03-02T00:00","1991-01-01T00:00","1983-03-02T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","3376","2000310","0.0",,"Alessinito","Alen Stevanovic","alessinito","alen stevanovic","0.33333333333333337","0.33333333333333337","Alessinito","Alen Stevanovic","alessinito","alen stevanovic","0.0","0.0","Alessinito","Alen Stevanovic","alessinito","alen stevanovic","10.0","10.0","Alessinito","Alen Stevanovic","alessinito","alen stevanovic","0.0","0.0","1985-01-01T00:00","1991-01-07T00:00","1985-01-01T00:00","1991-01-07T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","15253","2002640","0.2115",,"F. Krüger","Fabio Coentrao","f kruger","f coentrao","0.30000000000000004","0.30000000000000004","F. Krüger","Fabio Coentrao","f kruger","f coentrao","0.3333333333333333","0.3333333333333333","F. Krüger","Fabio Coentrao","f kruger","f coentrao","7.0","7.0","F. Krüger","Fabio Coentrao","f kruger","f coentrao","0.5","0.5","2000-01-01T00:00","1988-03-11T00:00","2000-01-01T00:00","1988-03-11T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","2865","2000526","0.9067940033383189","1","A. Christiansen","Anders Christiansen","a christiansen","a christiansen","1.0","1.0","A. Christiansen","Anders Christiansen","a christiansen","a christiansen","1.0","1.0","A. Christiansen","Anders Christiansen","a christiansen","a christiansen","0.0","0.0","A. Christiansen","Anders Christiansen","a christiansen","a christiansen","1.0","1.0","1991-01-01T00:00","1990-06-08T00:00","1991-01-01T00:00","1990-06-08T00:00","0.75","0.75","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","17305","2007484",,"0","H. McKirdy","Rodrigo Aguirre","h mckirdy","r aguirre","0.33333333333333337","0.33333333333333337","H. McKirdy","Rodrigo Aguirre","h mckirdy","r aguirre","0.0","0.0","H. McKirdy","Rodrigo Aguirre","h mckirdy","r aguirre","6.0","6.0","H. McKirdy","Rodrigo Aguirre","h mckirdy","r aguirre","0.0","0.0","1998-01-01T00:00","1994-10-01T00:00","1998-01-01T00:00","1994-10-01T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1768","2007667","0.26",,"R. Karsdorp","Ryan Christie","r karsdorp","r christie","0.30000000000000004","0.30000000000000004","R. Karsdorp","Ryan Christie","r karsdorp","r christie","0.3333333333333333","0.3333333333333333","R. Karsdorp","Ryan Christie","r karsdorp","r christie","7.0","7.0","R. Karsdorp","Ryan Christie","r karsdorp","r christie","0.5","0.5","1996-01-01T00:00","1995-02-12T00:00","1996-01-01T00:00","1995-02-12T00:00","0.75","0.75","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","15827","2007715","0.06",,"S. Friede","Salva Ruiz","s friede","s ruiz","0.375","0.375","S. Friede","Salva Ruiz","s friede","s ruiz","0.3333333333333333","0.3333333333333333","S. Friede","Salva Ruiz","s friede","s ruiz","5.0","5.0","S. Friede","Salva Ruiz","s friede","s ruiz","0.5","0.5","1999-01-01T00:00","1995-05-17T00:00","1999-01-01T00:00","1995-05-17T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","10886","2008832",,"0","L. Justiniano","Wesley Hoolahan","l justiniano","w hoolahan","0.25","0.25","L. Justiniano","Wesley Hoolahan","l justiniano","w hoolahan","0.0","0.0","L. Justiniano","Wesley Hoolahan","l justiniano","w hoolahan","9.0","9.0","L. Justiniano","Wesley Hoolahan","l justiniano","w hoolahan","0.0","0.0","1994-01-01T00:00","1982-05-20T00:00","1994-01-01T00:00","1982-05-20T00:00","0.0","0.0","0.0","167.63999938964844","0.0","167.63999938964844","0.0","0.0"
"WekaMatchingRule","301","2000131","0.8937021581263721","1","A. Rami","Adil Rami","a rami","a rami","1.0","1.0","A. Rami","Adil Rami","a rami","a rami","1.0","1.0","A. Rami","Adil Rami","a rami","a rami","0.0","0.0","A. Rami","Adil Rami","a rami","a rami","1.0","1.0","1987-01-01T00:00","1985-12-27T00:00","1987-01-01T00:00","1985-12-27T00:00","0.5","0.5","0.0","190.5","0.0","190.5","0.0","0.0"
"WekaMatchingRule","8775","2001835","0.14933333333333335",,"D. de Wit","Danko Lazovic","d de wit","d lazovic","0.33333333333333337","0.33333333333333337","D. de Wit","Danko Lazovic","d de wit","d lazovic","0.25","0.25","D. de Wit","Danko Lazovic","d de wit","d lazovic","6.0","6.0","D. de Wit","Danko Lazovic","d de wit","d lazovic","0.5","0.5","1999-01-01T00:00","1983-05-17T00:00","1999-01-01T00:00","1983-05-17T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","16633","2006060","0.2235",,"M. Klass","Michael Frey","m klass","m frey","0.2857142857142857","0.2857142857142857","M. Klass","Michael Frey","m klass","m frey","0.3333333333333333","0.3333333333333333","M. Klass","Michael Frey","m klass","m frey","5.0","5.0","M. Klass","Michael Frey","m klass","m frey","0.5","0.5","2000-01-01T00:00","1994-07-19T00:00","2000-01-01T00:00","1994-07-19T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","1570","2005369","0.0",,"Mossoró","Manu Lanzarote","mossoro","manu lanzarote","0.2142857142857143","0.2142857142857143","Mossoró","Manu Lanzarote","mossoro","manu lanzarote","0.0","0.0","Mossoró","Manu Lanzarote","mossoro","manu lanzarote","11.0","11.0","Mossoró","Manu Lanzarote","mossoro","manu lanzarote","0.0","0.0","1985-01-01T00:00","1984-01-20T00:00","1985-01-01T00:00","1984-01-20T00:00","0.75","0.75","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","3298","2002096",,"0","Lee Chang Min","Denis Prychynenko","lee chang min","denis prychynenko","0.23529411764705888","0.23529411764705888","Lee Chang Min","Denis Prychynenko","lee chang min","denis prychynenko","0.0","0.0","Lee Chang Min","Denis Prychynenko","lee chang min","denis prychynenko","13.0","13.0","Lee Chang Min","Denis Prychynenko","lee chang min","denis prychynenko","0.0","0.0","1995-01-01T00:00","1992-02-17T00:00","1995-01-01T00:00","1992-02-17T00:00","0.25","0.25","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
